account_id,customer_id,account_type,open_date
896,5590,Savings,2023-11-30
897,2505,Credit,2025-06-25
898,3034,Savings,2023-09-29
899,8904,Savings,2023-02-01
900,2977,Savings,2023-06-14
901,1472,Savings,2024-11-14
902,6596,Current,2024-10-23
903,1143,Current,2024-03-07
904,2569,Credit,2023-08-14
905,1609,Current,2025-06-27
906,5553,Savings,2024-09-25
907,1898,Current,2025-04-28
908,2193,Savings,2025-11-01
909,1092,Current,2025-09-19
910,700,Savings,2024-07-27
911,4093,Savings,2025-03-08
912,2179,Savings,2024-11-26
913,733,Credit,2025-02-25
914,8705,Current,2024-06-03
915,2688,Credit,2024-01-14
916,3757,Savings,2024-11-02
917,6062,Credit,2023-11-10
918,8624,Savings,2024-12-09
919,6535,Current,2023-08-21
920,5386,Savings,2025-11-03
921,4495,Savings,2023-10-21
922,9000,Credit,2023-02-11
923,1280,Current,2025-10-08
924,6539,Credit,2025-07-27
925,2222,Savings,2025-08-04
926,5165,Current,2023-12-25
927,855,Savings,2025-09-19
928,3213,Savings,2025-12-26
929,2587,Credit,2023-12-12
930,4841,Current,2025-01-25
931,2769,Credit,2024-11-09
932,7229,Savings,2024-03-12
933,3341,Credit,2024-10-10
934,5260,Current,2025-08-18
935,6741,Current,2025-11-29
936,9812,Savings,2023-03-10
937,276,Credit,2025-05-02
938,7199,Credit,2024-01-12
939,3864,Savings,2025-09-09
940,715,Current,2024-10-26
941,6055,Savings,2025-10-07
942,810,Current,2023-12-12
943,3727,Credit,2025-12-30
944,3979,Savings,2023-06-18
945,9054,Current,2024-10-06
946,37,Savings,2025-10-05
947,8115,Current,2025-09-09
948,8647,Credit,2024-05-19
949,3309,Savings,2025-12-19
950,2656,Savings,2023-06-16
951,982,Current,2025-12-30
952,6448,Current,2025-08-07
953,152,Savings,2024-03-07
954,8792,Savings,2023-01-12
955,9515,Savings,2023-06-12
956,5649,Savings,2024-12-19
957,1512,Current,2023-12-16
958,2259,Savings,2025-11-05
959,232,Current,2025-03-13
960,2743,Savings,2024-04-20
961,7842,Savings,2023-11-06
962,4463,Savings,2024-10-26
963,7750,Current,2025-04-07
964,572,Savings,2024-02-10
965,1203,Credit,2024-04-20
966,9700,Savings,2023-10-29
967,9805,Savings,2025-01-21
968,9763,Savings,2023-02-25
969,9232,Savings,2023-07-04
970,6610,Credit,2023-05-12
971,9618,Credit,2024-12-23
972,171,Savings,2024-12-23
973,5152,Current,2024-12-26
974,6407,Current,2024-09-21
975,189,Credit,2025-08-02
976,4679,Savings,2023-11-15
977,7146,Savings,2024-07-15
978,5928,Current,2023-02-26
979,600,Savings,2023-12-06
980,5302,Current,2023-11-08
981,3577,Credit,2023-03-09
982,9146,Savings,2025-07-13
983,5194,Credit,2025-07-09
984,9818,Credit,2025-09-21
985,1871,Credit,2025-06-18
986,4262,Current,2023-11-07
987,2025,Current,2023-07-30
988,5495,Savings,2023-01-20
989,8833,Credit,2025-06-11
990,5454,Savings,2024-11-09
991,1828,Savings,2025-06-17
992,4703,Savings,2025-01-07
993,540,Current,2023-04-07
994,7203,Savings,2023-06-28
995,4439,Current,2024-06-01
996,3502,Current,2025-06-30
997,3538,Savings,2025-03-05
998,6717,Savings,2025-06-21
999,6819,Savings,2025-04-12
1000,6201,Savings,2025-01-12
1001,4287,Savings,2024-03-24
1002,4740,Savings,2024-04-28
1003,2090,Credit,2025-05-06
1004,5606,Current,2023-03-16
1005,7341,Current,2023-11-02
1006,6823,Savings,2023-02-21
1007,3322,Savings,2023-01-25
1008,2550,Current,2025-10-13
1009,1217,Current,2024-10-06
1010,4886,Savings,2023-09-02
1011,6894,Savings,2024-08-13
1012,8934,Credit,2023-09-30
1013,6309,Savings,2023-01-30
1014,9907,Savings,2024-12-15
1015,5083,Savings,2025-12-16
1016,7226,Current,2023-04-18
1017,7431,Current,2023-03-08
1018,8840,Savings,2025-11-24
1019,2798,Savings,2023-08-21
1020,819,Savings,2024-01-29
1021,8435,Savings,2024-10-06
1022,6807,Savings,2025-09-06
1023,7002,Savings,2025-07-31
1024,7927,Savings,2023-02-25
1025,4105,Current,2024-05-07
1026,8047,Current,2023-11-17
1027,13,Credit,2025-04-20
1028,5895,Current,2023-12-22
1029,7051,Credit,2024-04-26
1030,3018,Credit,2024-07-04
1031,7393,Savings,2024-03-14
1032,690,Savings,2023-08-10
1033,5879,Current,2025-03-10
1034,3139,Current,2024-06-05
1035,7977,Credit,2023-09-24
1036,8869,Current,2023-04-30
1037,6328,Savings,2025-08-02
1038,4304,Savings,2023-06-28
1039,9516,Savings,2023-04-25
1040,1003,Credit,2025-06-24
1041,7409,Credit,2025-12-22
1042,8143,Savings,2025-10-25
1043,1766,Current,2023-01-15
1044,9746,Current,2024-07-23
1045,5779,Savings,2023-05-13
1046,2292,Credit,2024-03-07
1047,7731,Current,2023-12-27
1048,4867,Savings,2025-12-28
1049,8430,Savings,2023-07-23
1050,6454,Savings,2025-09-03
1051,1585,Savings,2025-10-05
1052,1308,Savings,2025-04-14
1053,2086,Savings,2023-09-26
1054,32,Current,2023-04-09
1055,7721,Current,2023-04-13
1056,292,Current,2025-12-14
1057,3687,Current,2023-05-04
1058,1643,Credit,2023-09-04
1059,7767,Credit,2023-11-08
1060,8770,Savings,2023-10-24
1061,3910,Savings,2024-03-14
1062,1224,Savings,2023-08-24
1063,8639,Current,2025-04-13
1064,4374,Credit,2025-05-30
1065,2580,Current,2025-01-08
1066,1423,Current,2025-11-12
1067,7559,Current,2024-09-08
1068,6746,Current,2024-03-20
1069,2610,Credit,2025-12-14
1070,3082,Credit,2025-02-10
1071,6735,Current,2025-04-13
1072,8251,Current,2023-11-13
1073,8651,Savings,2025-05-04
1074,104,Savings,2025-09-15
1075,4927,Savings,2025-09-24
1076,8981,Savings,2024-10-22
1077,742,Credit,2025-11-22
1078,9765,Savings,2025-12-09
1079,6445,Savings,2023-01-13
1080,4724,Savings,2023-02-13
1081,7660,Savings,2025-02-19
1082,5204,Credit,2024-09-29
1083,2977,Savings,2024-12-21
1084,7427,Credit,2024-06-07
1085,6504,Savings,2023-01-12
1086,8620,Credit,2023-11-14
1087,6487,Current,2023-07-24
1088,6491,Current,2025-12-29
1089,1945,Savings,2025-03-18
1090,6240,Current,2023-10-02
1091,7423,Current,2025-03-18
1092,5974,Savings,2024-09-05
1093,9464,Savings,2023-08-13
1094,5522,Credit,2023-04-04
1095,412,Savings,2025-10-06
1096,6091,Credit,2023-08-30
1097,247,Current,2025-09-10
1098,6843,Savings,2024-07-22
1099,6565,Savings,2023-08-31
1100,2172,Credit,2023-05-27
1101,7279,Current,2025-01-02
1102,7458,Savings,2024-07-01
1103,5719,Current,2025-01-08
1104,2061,Savings,2023-08-19
1105,3335,Credit,2024-05-15
1106,7191,Savings,2024-05-12
1107,945,Savings,2025-07-23
1108,5362,Savings,2023-12-11
1109,9455,Savings,2024-04-16
1110,5285,Current,2024-05-07
1111,6882,Current,2024-12-02
1112,8368,Current,2024-06-16
1113,9245,Current,2025-05-31
1114,9510,Savings,2024-10-06
1115,7941,Current,2023-06-05
1116,9867,Credit,2023-09-21
1117,334,Savings,2024-12-06
1118,9457,Savings,2024-12-23
1119,2946,Current,2023-08-31
1120,4781,Savings,2023-08-27
1121,4657,Savings,2025-07-29
1122,2666,Current,2024-11-05
1123,7132,Credit,2024-05-07
1124,4936,Current,2024-10-29
1125,416,Current,2024-03-15
1126,708,Savings,2024-09-23
1127,7789,Current,2024-10-19
1128,2685,Current,2024-09-01
1129,7495,Savings,2024-09-26
1130,3367,Savings,2024-07-18
1131,3504,Current,2025-02-25
1132,4443,Credit,2023-11-12
1133,6181,Current,2025-01-31
1134,2560,Savings,2023-12-29
1135,8138,Savings,2025-07-13
1136,3972,Savings,2023-05-26
1137,2958,Savings,2025-05-10
1138,6917,Credit,2025-02-25
1139,1730,Current,2025-09-16
1140,9234,Current,2025-03-22
1141,27,Credit,2024-08-16
1142,2584,Savings,2025-08-30
1143,9245,Current,2024-05-22
1144,9867,Savings,2025-08-30
1145,3056,Savings,2023-03-22
1146,6802,Savings,2025-06-27
1147,1659,Credit,2025-02-03
1148,3952,Savings,2024-06-24
1149,7300,Savings,2025-05-22
1150,7457,Current,2025-09-16
1151,9934,Savings,2023-11-24
1152,4138,Savings,2024-11-01
1153,7932,Current,2023-04-12
1154,1715,Savings,2024-01-28
1155,3332,Credit,2024-06-30
1156,3348,Current,2025-11-29
1157,1987,Savings,2023-08-17
1158,3545,Savings,2025-09-17
1159,6980,Current,2023-01-10
1160,702,Savings,2025-02-20
1161,7738,Current,2024-10-02
1162,9647,Current,2024-12-15
1163,3787,Current,2023-08-15
1164,7263,Current,2023-02-09
1165,2472,Credit,2024-04-06
1166,5015,Savings,2023-01-13
1167,6660,Savings,2025-08-02
1168,4261,Current,2023-11-08
1169,5546,Savings,2024-08-29
1170,3045,Current,2023-04-26
1171,3884,Current,2023-07-15
1172,2941,Savings,2023-05-01
1173,5162,Savings,2025-04-29
1174,1821,Current,2023-06-12
1175,6885,Credit,2023-11-11
1176,2803,Savings,2025-12-28
1177,2464,Current,2023-04-06
1178,3372,Savings,2023-06-18
1179,7223,Savings,2025-04-07
1180,8528,Savings,2024-11-12
1181,4977,Savings,2024-06-26
1182,5068,Current,2025-04-10
1183,7502,Current,2025-01-17
1184,2789,Credit,2025-09-04
1185,4126,Savings,2025-03-26
1186,3607,Credit,2024-08-23
1187,1541,Current,2025-09-03
1188,8767,Savings,2025-02-06
1189,221,Savings,2024-12-24
1190,4923,Current,2023-08-03
1191,5614,Credit,2024-12-29
1192,754,Current,2025-11-06
1193,7489,Current,2024-11-08
1194,7207,Savings,2024-12-02
1195,9213,Savings,2023-09-27
1196,9681,Savings,2023-09-30
1197,7939,Savings,2024-04-07
1198,1962,Current,2025-11-19
1199,5959,Credit,2023-11-15
1200,3484,Savings,2024-04-08
1201,6636,Current,2024-01-22
1202,8630,Savings,2024-09-11
1203,8671,Savings,2023-12-16
1204,783,Savings,2025-04-21
1205,5104,Savings,2025-06-20
1206,4168,Savings,2024-01-03
1207,220,Savings,2024-09-20
1208,9220,Savings,2025-05-07
1209,8030,Savings,2025-04-11
1210,7147,Current,2024-08-14
1211,290,Savings,2024-11-15
1212,380,Credit,2023-05-17
1213,9571,Credit,2025-03-24
1214,6887,Credit,2024-07-04
1215,1959,Current,2023-07-24
1216,8258,Current,2025-10-10
1217,2184,Savings,2024-04-20
1218,3775,Current,2023-12-06
1219,3920,Savings,2023-02-27
1220,6203,Savings,2023-06-10
1221,778,Savings,2024-01-19
1222,2567,Savings,2025-03-13
1223,7405,Savings,2023-01-28
1224,79,Credit,2025-06-10
1225,1582,Savings,2023-11-19
1226,7968,Credit,2025-07-19
1227,7840,Savings,2023-08-12
1228,2163,Current,2025-04-10
1229,9178,Current,2023-04-02
1230,1486,Current,2024-01-27
1231,5746,Savings,2023-04-04
1232,2621,Current,2023-12-03
1233,965,Savings,2025-03-07
1234,9021,Current,2024-05-02
1235,2674,Current,2023-04-05
1236,5294,Savings,2023-12-13
1237,7260,Savings,2024-07-12
1238,1719,Savings,2023-03-14
1239,1229,Credit,2023-03-30
1240,3779,Current,2025-07-22
1241,1841,Savings,2023-10-10
1242,498,Savings,2024-12-13
1243,537,Savings,2023-07-05
1244,3306,Savings,2023-04-25
1245,7125,Current,2023-01-26
1246,9357,Current,2025-10-07
1247,1972,Current,2024-09-04
1248,7588,Credit,2025-12-27
1249,3528,Current,2023-05-10
1250,300,Current,2024-01-22
1251,2387,Current,2023-12-16
1252,3964,Current,2025-06-29
1253,4688,Credit,2025-07-17
1254,4172,Current,2025-02-03
1255,3860,Savings,2024-02-23
1256,9106,Credit,2023-04-16
1257,3696,Current,2023-11-09
1258,9113,Savings,2024-12-31
1259,9716,Current,2024-03-01
1260,7243,Savings,2024-05-22
1261,9942,Credit,2025-05-28
1262,6132,Credit,2024-01-09
1263,3618,Savings,2023-11-09
1264,2701,Credit,2024-11-15
1265,1006,Current,2024-11-27
1266,1702,Current,2023-02-20
1267,3303,Savings,2023-07-27
1268,8996,Savings,2023-02-12
1269,3367,Savings,2023-05-12
1270,3163,Savings,2023-09-05
1271,8307,Current,2023-03-19
1272,2138,Credit,2024-09-21
1273,4853,Credit,2025-01-30
1274,31,Savings,2023-09-06
1275,5949,Savings,2025-05-12
1276,1806,Credit,2025-05-15
1277,6414,Savings,2023-01-27
1278,3570,Credit,2023-07-30
1279,9629,Current,2025-10-18
1280,5311,Current,2023-07-26
1281,457,Savings,2024-03-30
1282,449,Savings,2023-10-02
1283,68,Savings,2024-06-22
1284,4090,Savings,2023-02-23
1285,1863,Current,2025-06-02
1286,1803,Savings,2025-07-14
1287,7555,Current,2025-03-16
1288,8320,Credit,2024-12-17
1289,5896,Savings,2023-12-16
1290,9460,Current,2023-05-13
1291,9235,Credit,2023-04-05
1292,5516,Savings,2024-10-10
1293,3739,Savings,2023-10-14
1294,368,Current,2023-03-13
1295,6202,Current,2024-04-03
1296,2641,Current,2025-06-05
1297,4908,Savings,2023-08-20
1298,59,Savings,2025-09-09
1299,4257,Savings,2025-12-25
1300,8295,Savings,2023-04-10
1301,4942,Current,2025-02-20
1302,4508,Current,2024-08-29
1303,786,Current,2023-04-03
1304,2447,Savings,2023-06-02
1305,9149,Savings,2023-06-01
1306,8629,Current,2024-05-06
1307,2366,Current,2025-03-03
1308,4702,Credit,2023-08-20
1309,7418,Savings,2025-03-08
1310,5567,Current,2023-05-10
1311,8689,Current,2025-09-07
1312,9559,Credit,2024-08-13
1313,9215,Credit,2025-09-29
1314,6384,Credit,2025-12-01
1315,1490,Credit,2023-01-05
1316,2335,Current,2023-07-30
1317,7691,Savings,2024-12-28
1318,3390,Current,2024-08-14
1319,203,Savings,2025-11-16
1320,231,Savings,2024-01-02
1321,7048,Current,2024-11-19
1322,2963,Current,2024-01-02
1323,2328,Current,2024-04-24
1324,2785,Savings,2025-10-02
1325,804,Current,2023-10-24
1326,5767,Credit,2024-06-13
1327,3724,Current,2025-01-12
1328,6397,Current,2023-01-12
1329,176,Current,2024-10-14
1330,9637,Credit,2024-07-11
1331,5692,Savings,2024-10-30
1332,3533,Savings,2025-11-19
1333,4350,Savings,2025-02-25
1334,1544,Savings,2024-04-23
1335,5457,Savings,2024-04-29
1336,3414,Current,2023-06-06
1337,7086,Savings,2025-09-09
1338,4180,Savings,2025-09-30
1339,9333,Savings,2023-07-09
1340,4808,Credit,2025-01-06
1341,7387,Current,2025-07-24
1342,9954,Savings,2025-01-28
1343,1941,Savings,2025-10-11
1344,9999,Savings,2025-10-18
1345,657,Current,2025-09-14
1346,2504,Current,2023-04-29
1347,659,Credit,2025-06-19
1348,7039,Current,2023-05-14
1349,8103,Credit,2024-06-23
1350,6026,Savings,2024-12-06
1351,9247,Credit,2025-01-20
1352,6499,Current,2023-12-22
1353,6349,Savings,2023-09-25
1354,3042,Savings,2025-05-16
1355,2339,Current,2025-09-26
1356,111,Savings,2024-07-12
1357,5188,Current,2025-10-27
1358,1719,Current,2025-10-20
1359,6517,Savings,2025-09-26
1360,126,Savings,2025-05-07
1361,8454,Credit,2023-06-16
1362,2935,Savings,2025-05-25
1363,5918,Savings,2025-09-26
1364,1605,Savings,2025-01-15
1365,7591,Credit,2025-12-17
1366,2083,Current,2023-04-07
1367,8847,Savings,2023-02-10
1368,5094,Savings,2025-09-25
1369,7144,Savings,2025-04-13
1370,285,Savings,2023-12-17
1371,5567,Current,2024-09-28
1372,8219,Savings,2024-04-03
1373,2275,Current,2025-02-06
1374,3973,Current,2024-06-13
1375,9784,Savings,2024-07-17
1376,9321,Credit,2023-10-15
1377,4114,Savings,2023-05-10
1378,6730,Savings,2024-01-16
1379,8349,Credit,2024-03-17
1380,1290,Savings,2025-11-14
1381,2512,Savings,2024-01-20
1382,5721,Savings,2025-07-10
1383,9964,Savings,2025-03-25
1384,1156,Credit,2023-07-07
1385,2789,Savings,2023-02-06
1386,5154,Savings,2025-12-01
1387,6227,Credit,2025-07-19
1388,2977,Savings,2024-05-11
1389,5252,Credit,2025-11-02
1390,3500,Savings,2025-08-03
1391,2914,Savings,2023-03-27
1392,204,Savings,2025-05-26
1393,1823,Savings,2024-03-06
1394,9552,Savings,2025-08-27
1395,8634,Savings,2025-07-08
1396,6972,Current,2024-09-07
1397,7426,Savings,2025-10-29
1398,9508,Savings,2025-12-27
1399,9341,Savings,2024-05-23
1400,5783,Current,2023-11-30
1401,7927,Savings,2025-01-08
1402,9391,Savings,2024-06-06
1403,6004,Credit,2023-05-18
1404,4176,Savings,2023-10-29
1405,7787,Savings,2024-06-17
1406,2860,Savings,2023-03-30
1407,2963,Savings,2024-03-11
1408,1368,Current,2025-06-02
1409,5211,Savings,2025-04-14
1410,2910,Savings,2025-10-22
1411,3406,Savings,2024-08-27
1412,4495,Credit,2025-09-11
1413,821,Savings,2024-10-16
1414,7703,Current,2023-04-21
1415,7256,Savings,2025-12-20
1416,2663,Current,2025-10-29
1417,7105,Current,2023-09-15
1418,5373,Savings,2025-07-11
1419,4454,Savings,2024-12-13
1420,3130,Savings,2024-02-19
1421,4617,Savings,2025-09-04
1422,8087,Savings,2024-04-08
1423,1667,Savings,2023-01-26
1424,7390,Savings,2023-04-25
1425,3401,Savings,2025-09-05
1426,2201,Current,2024-07-21
1427,9085,Savings,2024-08-28
1428,984,Savings,2023-11-07
1429,6624,Current,2025-06-05
1430,8775,Current,2023-09-23
1431,6052,Credit,2023-05-22
1432,4116,Credit,2024-07-25
1433,2641,Current,2024-09-05
1434,6372,Savings,2023-01-19
1435,3418,Current,2024-11-03
1436,6588,Current,2023-12-31
1437,9081,Current,2025-01-10
1438,1884,Savings,2023-03-01
1439,4822,Current,2025-08-19
1440,3823,Current,2025-07-10
1441,8339,Savings,2025-09-27
1442,1717,Current,2025-12-28
1443,5624,Savings,2024-10-28
1444,2478,Current,2023-04-10
1445,9656,Current,2024-07-12
1446,9503,Savings,2023-03-04
1447,369,Credit,2023-03-20
1448,9456,Credit,2025-12-24
1449,2850,Savings,2025-04-21
1450,2748,Savings,2024-07-19
1451,7563,Current,2023-10-04
1452,7140,Savings,2025-10-23
1453,6705,Savings,2025-01-10
1454,1888,Current,2024-04-27
1455,60,Credit,2025-05-10
1456,545,Savings,2023-12-10
1457,3065,Savings,2024-08-16
1458,6447,Current,2023-03-16
1459,5804,Current,2025-07-19
1460,1231,Credit,2025-11-21
1461,7543,Savings,2025-10-16
1462,559,Current,2025-02-10
1463,9705,Savings,2025-06-17
1464,6064,Current,2025-11-02
1465,8862,Savings,2023-03-03
1466,8450,Credit,2023-01-23
1467,1071,Current,2023-06-08
1468,1051,Credit,2024-02-27
1469,4039,Savings,2023-05-31
1470,5147,Current,2023-02-09
1471,4023,Credit,2024-11-07
1472,8337,Credit,2024-11-15
1473,2635,Credit,2023-10-17
1474,7289,Savings,2025-05-27
1475,8993,Savings,2023-06-04
1476,1486,Savings,2024-03-17
1477,2824,Savings,2023-03-11
1478,673,Savings,2023-06-12
1479,4423,Current,2024-04-18
1480,1415,Current,2023-11-26
1481,6116,Current,2025-10-10
1482,3895,Current,2024-09-08
1483,3847,Savings,2023-03-24
1484,9387,Credit,2024-08-03
1485,2025,Savings,2025-10-09
1486,1358,Savings,2024-09-09
1487,7477,Savings,2023-12-02
1488,8049,Credit,2023-11-15
1489,569,Credit,2025-12-11
1490,6491,Savings,2025-05-10
1491,7470,Savings,2024-05-30
1492,1946,Current,2023-03-12
1493,8539,Current,2023-12-12
1494,408,Current,2025-05-29
1495,4229,Savings,2023-12-10
1496,8806,Current,2024-06-08
1497,7132,Savings,2024-03-25
1498,8298,Savings,2025-04-04
1499,2219,Savings,2024-06-08
1500,7712,Credit,2023-05-17
1501,4358,Savings,2025-01-26
1502,494,Current,2024-03-30
1503,3869,Savings,2024-02-26
1504,4386,Savings,2023-07-07
1505,5434,Credit,2025-02-06
1506,6229,Savings,2023-09-16
1507,1439,Credit,2025-03-09
1508,1353,Credit,2024-10-26
1509,8237,Current,2025-03-26
1510,4911,Savings,2024-10-14
1511,2381,Credit,2025-12-14
1512,4561,Credit,2025-03-06
1513,200,Credit,2025-09-21
1514,4425,Credit,2023-07-23
1515,7848,Savings,2023-11-30
1516,4798,Current,2023-10-03
1517,6801,Savings,2025-09-24
1518,7527,Savings,2024-05-19
1519,6021,Current,2025-12-07
1520,2769,Current,2023-03-26
1521,2408,Current,2024-07-07
1522,5498,Credit,2025-01-23
1523,3792,Savings,2023-02-15
1524,3294,Savings,2025-11-09
1525,2847,Savings,2024-05-27
1526,7843,Savings,2025-08-17
1527,6509,Savings,2023-02-10
1528,3312,Credit,2025-03-29
1529,9630,Current,2024-06-18
1530,127,Savings,2025-10-20
1531,5607,Savings,2025-05-26
1532,9813,Current,2025-08-14
1533,7695,Savings,2025-07-17
1534,3320,Current,2025-02-13
1535,8674,Savings,2024-06-18
1536,5432,Savings,2025-12-21
1537,4379,Current,2025-11-08
1538,7170,Current,2023-12-10
1539,2122,Savings,2024-10-08
1540,3136,Credit,2025-10-21
1541,6491,Savings,2025-10-09
1542,6141,Savings,2024-07-24
1543,239,Current,2025-09-23
1544,1421,Current,2025-04-01
1545,341,Savings,2025-07-27
1546,7521,Current,2023-03-17
1547,4988,Savings,2023-05-01
1548,9679,Credit,2024-01-13
1549,4076,Current,2025-01-27
1550,5413,Savings,2025-09-07
1551,8925,Savings,2023-06-09
1552,3479,Current,2024-01-23
1553,8354,Current,2025-12-31
1554,7671,Credit,2023-06-26
1555,2496,Credit,2024-12-27
1556,7863,Savings,2025-11-15
1557,8053,Credit,2024-12-06
1558,8324,Current,2025-07-11
1559,1858,Savings,2025-04-23
1560,9435,Current,2025-01-13
1561,8864,Savings,2025-07-09
1562,505,Savings,2024-03-25
1563,7468,Credit,2025-01-22
1564,2157,Current,2025-08-28
1565,9454,Credit,2023-12-10
1566,8485,Savings,2024-10-14
1567,4924,Savings,2024-07-14
1568,9252,Savings,2025-08-30
1569,5555,Savings,2023-11-12
1570,5739,Credit,2023-12-30
1571,2796,Savings,2023-01-12
1572,9394,Current,2024-03-24
1573,6901,Current,2024-05-04
1574,2161,Current,2025-04-21
1575,7334,Current,2024-03-27
1576,7672,Current,2024-12-29
1577,6222,Current,2024-12-10
1578,8911,Savings,2024-04-19
1579,9070,Credit,2023-01-18
1580,3268,Credit,2023-01-09
1581,4498,Savings,2023-01-20
1582,6977,Current,2023-11-30
1583,8256,Current,2023-10-26
1584,2700,Credit,2024-01-25
1585,5545,Savings,2024-06-06
1586,373,Current,2025-04-22
1587,4028,Savings,2024-05-22
1588,8498,Savings,2025-12-29
1589,2515,Current,2023-09-07
1590,932,Credit,2023-11-25
1591,7472,Current,2024-07-21
1592,1991,Current,2023-12-23
1593,3657,Current,2025-09-21
1594,9608,Credit,2025-04-23
1595,6791,Savings,2023-11-08
1596,8554,Savings,2023-02-20
1597,5384,Credit,2024-10-31
1598,716,Savings,2024-06-23
1599,9838,Savings,2024-12-17
1600,8735,Current,2024-11-01
1601,1548,Current,2023-08-05
1602,7993,Savings,2024-05-27
1603,652,Credit,2025-05-24
1604,1051,Savings,2024-06-05
1605,4743,Savings,2023-04-08
1606,5045,Savings,2024-10-02
